Zeit [h]	Variante 1 Raumlufttemperatur [C]	Variante 1 Lueftungswaermestrom [W]	Variante 2 Raumlufttemperatur [C]	Variante 2 Lueftungswaermestrom [W]	Variante 3 Raumlufttemperatur [C]	Variante 3 Lueftungswaermestrom [W]	Variante 4 Raumlufttemperatur [C]	Variante 4 Lueftungswaermestrom [W]
6736	14.96	0	13.27	7.46	13.72	-0.40	14.88	-6.28
6737	14.95	0	13.25	3.84	13.72	-1.38	14.87	-7.25
6738	14.95	0	13.17	-4.26	13.69	-3.58	14.85	-9.45
6739	14.95	0	13.16	-9.47	13.69	-5.03	14.84	-10.89
6740	14.95	0	13.12	-13.01	13.68	-6.01	14.83	-11.86
6741	14.94	0	13.07	-19.18	13.66	-7.71	14.81	-13.55
6742	14.94	0	12.93	-32.54	13.62	-11.39	14.77	-17.22
6743	14.94	0	12.87	-44.75	13.60	-14.80	14.75	-20.63
6744	14.94	0	12.87	-47.15	13.60	-15.51	14.75	-21.33
6745	14.94	0	12.89	-44.27	13.61	-14.75	14.75	-20.56
6746	14.94	0	12.90	-40.57	13.61	-13.76	14.75	-19.56
6747	14.93	0	12.93	-36.89	13.61	-12.76	14.75	-18.55
6748	14.93	0	12.90	-36.85	13.61	-12.75	14.74	-18.54
6749	14.93	0	12.90	-37.60	13.60	-12.98	14.74	-18.76
6750	14.93	0	12.92	-34.79	13.61	-12.22	14.74	-18.00
6751	14.93	0	12.93	-32.04	13.61	-11.47	14.74	-17.24
6752	14.92	0	12.96	-28.36	13.62	-10.48	14.75	-16.23
6753	14.92	0	13.00	-22.94	13.62	-8.99	14.75	-14.74
6754	14.92	0	13.05	-15.75	13.64	-7.01	14.77	-12.76
6755	14.92	0	13.16	-3.20	13.67	-3.57	14.79	-9.30
6756	14.92	0	13.21	7.37	13.68	-0.62	14.81	-6.35
6757	14.91	0	13.18	7.20	13.67	-0.63	14.79	-6.35
6758	14.91	0	13.12	0.00	13.65	-2.59	14.77	-8.30
6759	14.91	0	13.11	-4.37	13.65	-3.80	14.77	-9.51
6760	14.91	0	13.12	-4.32	13.65	-3.79	14.77	-9.49
6761	14.91	0	13.11	-4.31	13.64	-3.79	14.76	-9.48
6762	14.91	0	13.11	-4.27	13.64	-3.78	14.76	-9.47
6763	14.90	0	13.10	-5.17	13.64	-4.02	14.76	-9.70
6764	14.90	0	13.10	-6.02	13.64	-4.26	14.75	-9.93
6765	14.90	0	13.04	-10.51	13.62	-5.49	14.74	-11.15
6766	14.90	0	12.86	-28.42	13.57	-10.40	14.68	-16.05
6767	14.90	0	12.74	-47.77	13.54	-15.78	14.65	-21.42
6768	14.90	0	12.71	-55.45	13.53	-17.95	14.64	-23.59
6769	14.90	0	12.69	-56.98	13.52	-18.42	14.63	-24.05
6770	14.90	0	12.70	-55.86	13.52	-18.15	14.63	-23.78
6771	14.89	0	12.69	-54.81	13.52	-17.89	14.62	-23.51
6772	14.89	0	12.69	-54.64	13.52	-17.87	14.62	-23.48
6773	14.89	0	12.68	-54.47	13.51	-17.85	14.61	-23.46
6774	14.89	0	12.70	-51.60	13.52	-17.09	14.62	-22.69
6775	14.89	0	12.71	-47.91	13.52	-16.09	14.62	-21.68
6776	14.88	0	12.73	-45.10	13.52	-15.34	14.62	-20.92
6777	14.88	0	12.85	-33.27	13.55	-12.12	14.65	-17.69
6778	14.88	0	12.90	-20.83	13.56	-8.68	14.66	-14.24
6779	14.87	0	12.99	-10.09	13.59	-5.72	14.68	-11.28
6780	14.87	0	13.10	4.15	13.62	-1.78	14.71	-7.34
6781	14.87	0	13.18	16.50	13.63	1.65	14.73	-3.89
6782	14.87	0	13.26	27.07	13.66	4.60	14.75	-0.94
6783	14.86	0	13.24	29.48	13.65	5.32	14.74	-0.21
6784	14.86	0	13.27	29.42	13.66	5.32	14.74	-0.20
6785	14.86	0	13.29	31.99	13.66	6.06	14.75	0.54
6786	14.86	0	13.18	23.72	13.63	3.84	14.71	-1.67
6787	14.86	0	13.15	13.97	13.62	1.14	14.70	-4.36
6788	14.86	0	13.16	13.13	13.62	0.91	14.70	-4.59
6789	14.86	0	13.13	11.28	13.61	0.41	14.69	-5.08
6790	14.86	0	13.11	7.72	13.61	-0.57	14.69	-6.05
6791	14.86	0	13.08	4.14	13.60	-1.55	14.68	-7.02
6792	14.86	0	13.07	1.50	13.60	-2.28	14.67	-7.75
6793	14.86	0	13.09	2.43	13.60	-2.03	14.68	-7.49
6794	14.85	0	13.12	6.00	13.61	-1.05	14.68	-6.50
6795	14.85	0	13.12	7.72	13.61	-0.56	14.68	-6.01
6796	14.85	0	13.11	6.78	13.61	-0.81	14.68	-6.24
6797	14.85	0	13.11	5.87	13.61	-1.05	14.67	-6.48
6798	14.85	0	13.09	4.06	13.60	-1.54	14.67	-6.97
6799	14.85	0	13.03	-2.24	13.58	-3.26	14.65	-8.68
6800	14.85	0	13.10	-0.27	13.60	-2.75	14.67	-8.16
6801	14.85	0	13.22	14.04	13.63	1.18	14.70	-4.22
6802	14.85	0	13.33	29.96	13.66	5.59	14.73	0.20
6803	14.85	0	13.36	37.71	13.67	7.78	14.73	2.39
6804	14.85	0	13.25	29.37	13.64	5.55	14.70	0.17
6805	14.85	0	13.28	24.10	13.65	4.09	14.71	-1.29
6806	14.85	0	13.36	32.13	13.67	6.30	14.73	0.93
6807	14.84	0	13.40	39.97	13.68	8.50	14.74	3.14
6808	14.84	0	13.28	31.62	13.65	6.26	14.70	0.91
6809	14.84	0	13.21	17.34	13.63	2.34	14.68	-3.01
6810	14.84	0	13.08	2.14	13.59	-1.84	14.64	-7.18
6811	14.84	0	12.97	-14.69	13.56	-6.50	14.61	-11.83
6812	14.84	0	12.89	-26.98	13.54	-9.92	14.59	-15.24
6813	14.84	0	12.78	-39.33	13.51	-13.34	14.56	-18.66
6814	14.84	0	12.76	-46.16	13.50	-15.28	14.55	-20.60
6815	14.84	0	12.67	-53.18	13.48	-17.24	14.52	-22.54
6816	14.84	0	12.60	-62.74	13.46	-19.92	14.50	-25.22
6817	14.84	0	12.51	-72.32	13.43	-22.60	14.48	-27.89
6818	14.84	0	12.44	-81.83	13.41	-25.27	14.45	-30.55
6819	14.84	0	12.37	-89.54	13.39	-27.45	14.43	-32.73
6820	14.83	0	12.32	-95.44	13.38	-29.13	14.41	-34.41
6821	14.83	0	12.27	-100.45	13.36	-30.57	14.39	-35.84
6822	14.83	0	12.21	-105.45	13.34	-32.01	14.38	-37.27
6823	14.83	0	12.18	-108.64	13.33	-32.95	14.36	-38.21
6824	14.82	0	12.16	-109.15	13.32	-33.16	14.35	-38.40
6825	14.82	0	12.31	-95.26	13.36	-29.43	14.39	-34.66
6826	14.82	0	12.62	-59.21	13.44	-19.56	14.47	-24.80
6827	14.81	0	12.86	-20.06	13.51	-8.76	14.53	-13.98
6828	14.81	0	13.05	10.04	13.56	-0.41	14.58	-5.63
6829	14.80	0	13.09	23.91	13.57	3.50	14.59	-1.71
6830	14.80	0	13.28	39.92	13.61	7.93	14.64	2.73
6831	14.80	0	13.22	44.76	13.60	9.38	14.62	4.18
6832	14.79	0	13.07	27.56	13.55	4.71	14.57	-0.48
6833	14.79	0	13.04	15.19	13.54	1.29	14.56	-3.90
6834	14.79	0	12.85	-1.89	13.49	-3.38	14.51	-8.56
6835	14.79	0	12.64	-29.41	13.43	-10.97	14.45	-16.14
6836	14.79	0	12.53	-49.56	13.40	-16.59	14.41	-21.75
6837	14.79	0	12.52	-55.40	13.39	-18.27	14.41	-23.43
6838	14.78	0	12.45	-59.67	13.37	-19.48	14.39	-24.63
6839	14.78	0	12.41	-65.65	13.36	-21.18	14.37	-26.32
6840	14.78	0	12.32	-73.48	13.34	-23.37	14.35	-28.50
6841	14.78	0	12.21	-85.71	13.30	-26.78	14.31	-31.91
6842	14.78	0	12.13	-96.93	13.28	-29.94	14.29	-35.06
6843	14.78	0	12.07	-103.67	13.26	-31.86	14.27	-36.98
6844	14.77	0	11.97	-112.27	13.23	-34.28	14.24	-39.39
6845	14.77	0	11.92	-119.83	13.21	-36.45	14.22	-41.55
6846	14.77	0	11.85	-125.67	13.19	-38.12	14.19	-43.22
6847	14.76	0	11.80	-130.57	13.18	-39.55	14.18	-44.64
6848	14.76	0	11.83	-127.37	13.18	-38.76	14.18	-43.84
6849	14.76	0	11.96	-111.73	13.21	-34.54	14.21	-39.61
6850	14.75	0	12.31	-72.89	13.31	-23.93	14.30	-29.00
6851	14.75	0	12.68	-20.26	13.40	-9.42	14.40	-14.49
6852	14.74	0	12.82	13.15	13.44	-0.11	14.44	-5.17
6853	14.74	0	12.82	19.86	13.44	1.83	14.43	-3.22
6854	14.73	0	12.84	19.73	13.44	1.84	14.43	-3.20
6855	14.73	0	12.80	16.90	13.43	1.11	14.42	-3.93
6856	14.73	0	12.72	7.90	13.40	-1.34	14.39	-6.37
6857	14.72	0	12.67	-0.95	13.39	-3.78	14.37	-8.80
6858	14.72	0	12.45	-21.57	13.32	-9.42	14.31	-14.44
6859	14.72	0	12.44	-34.51	13.32	-13.06	14.30	-18.07
6860	14.72	0	12.29	-46.07	13.28	-16.24	14.26	-21.25
6861	14.71	0	12.16	-64.52	13.24	-21.37	14.22	-26.37
6862	14.71	0	12.23	-64.88	13.25	-21.57	14.24	-26.56
6863	14.71	0	12.22	-59.39	13.25	-20.08	14.23	-25.07
6864	14.71	0	12.24	-56.50	13.26	-19.32	14.23	-24.30
6865	14.71	0	12.24	-53.70	13.25	-18.57	14.23	-23.54
6866	14.71	0	12.25	-51.76	13.25	-18.06	14.23	-23.02
6867	14.70	0	12.22	-52.55	13.24	-18.29	14.22	-23.25
6868	14.70	0	12.21	-54.15	13.24	-18.75	14.21	-23.71
6869	14.70	0	12.16	-57.58	13.22	-19.71	14.20	-24.66
6870	14.69	0	12.16	-59.11	13.22	-20.18	14.19	-25.12
6871	14.69	0	12.16	-57.13	13.22	-19.66	14.19	-24.59
6872	14.69	0	12.12	-58.79	13.20	-20.13	14.17	-25.06
6873	14.69	0	12.09	-62.15	13.19	-21.08	14.16	-26.00
6874	14.68	0	12.13	-59.19	13.20	-20.31	14.17	-25.23
6875	14.68	0	12.32	-40.14	13.25	-15.12	14.22	-20.03
6876	14.68	0	12.42	-19.70	13.28	-9.47	14.24	-14.37
6877	14.67	0	12.59	-0.06	13.32	-4.06	14.28	-8.95
6878	14.67	0	12.60	10.34	13.32	-1.12	14.28	-6.01
6879	14.67	0	12.55	6.62	13.31	-2.10	14.27	-6.99
6880	14.66	0	12.59	6.68	13.32	-2.09	14.27	-6.97
6881	14.66	0	12.46	-1.55	13.28	-4.30	14.24	-9.17
6882	14.66	0	12.36	-17.51	13.25	-8.71	14.20	-13.57
6883	14.66	0	12.25	-31.64	13.22	-12.62	14.17	-17.47
6884	14.66	0	12.15	-45.71	13.19	-16.52	14.14	-21.37
6885	14.65	0	12.04	-58.84	13.16	-20.18	14.11	-25.02
6886	14.65	0	12.08	-60.20	13.16	-20.63	14.12	-25.47
6887	14.65	0	12.08	-56.46	13.16	-19.63	14.11	-24.46
6888	14.65	0	12.01	-60.82	13.14	-20.84	14.09	-25.67
6889	14.65	0	11.91	-71.33	13.11	-23.76	14.06	-28.58
6890	14.64	0	11.78	-86.25	13.07	-27.91	14.02	-32.72
6891	14.64	0	11.64	-102.84	13.03	-32.54	13.98	-37.35
6892	14.64	0	11.56	-114.85	13.01	-35.93	13.95	-40.73
6893	14.64	0	11.48	-123.32	12.98	-38.34	13.93	-43.13
6894	14.63	0	11.39	-131.80	12.96	-40.75	13.90	-45.54
6895	14.63	0	11.25	-144.76	12.91	-44.39	13.86	-49.17
6896	14.63	0	11.23	-151.23	12.90	-46.29	13.84	-51.06
6897	14.62	0	11.30	-142.60	12.92	-44.01	13.86	-48.78
6898	14.62	0	11.37	-128.82	12.94	-40.28	13.87	-45.05
6899	14.61	0	11.75	-90.71	13.04	-29.91	13.97	-34.66
6900	14.61	0	12.12	-36.28	13.13	-14.91	14.07	-19.66
6901	14.60	0	12.32	1.69	13.18	-4.36	14.12	-9.11
6902	14.60	0	12.44	22.76	13.22	1.53	14.15	-3.21
6903	14.59	0	12.33	19.58	13.18	0.77	14.11	-3.96
6904	14.59	0	12.23	3.47	13.15	-3.63	14.08	-8.36
6905	14.58	0	12.03	-18.87	13.09	-9.76	14.02	-14.48
6906	14.58	0	11.76	-51.73	13.01	-18.82	13.94	-23.53
6907	14.58	0	11.58	-80.70	12.96	-26.87	13.89	-31.58
6908	14.57	0	11.40	-103.43	12.91	-33.21	13.83	-37.91
6909	14.57	0	11.27	-121.60	12.87	-38.31	13.79	-43.01
6910	14.57	0	11.17	-133.53	12.84	-41.69	13.76	-46.38
6911	14.57	0	11.05	-145.53	12.80	-45.08	13.73	-49.77
6912	14.56	0	10.95	-157.44	12.77	-48.47	13.69	-53.14
6913	14.56	0	10.88	-164.86	12.75	-50.62	13.67	-55.29
6914	14.55	0	10.76	-174.16	12.71	-53.26	13.63	-57.93
6915	14.55	0	10.71	-180.61	12.70	-55.16	13.61	-59.82
6916	14.55	0	10.66	-182.69	12.68	-55.83	13.59	-60.48
6917	14.54	0	10.61	-185.68	12.66	-56.75	13.57	-61.40
6918	14.53	0	10.61	-184.12	12.65	-56.43	13.57	-61.07
6919	14.53	0	10.52	-186.33	12.62	-57.11	13.54	-61.74
6920	14.52	0	10.50	-189.23	12.61	-58.01	13.52	-62.64
6921	14.51	0	10.59	-178.70	12.63	-55.23	13.54	-59.86
6922	14.51	0	10.92	-141.38	12.72	-45.08	13.62	-49.70
6923	14.50	0	11.37	-81.29	12.83	-28.58	13.74	-33.19
6924	14.49	0	11.64	-31.64	12.90	-14.83	13.81	-19.43
6925	14.49	0	11.74	-7.93	12.93	-8.20	13.83	-12.80
6926	14.48	0	11.80	1.65	12.93	-5.49	13.84	-10.08
6927	14.47	0	11.71	-3.06	12.91	-6.71	13.81	-11.30
6928	14.47	0	11.58	-19.13	12.87	-11.11	13.77	-15.69
6929	14.46	0	11.47	-35.01	12.83	-15.49	13.73	-20.07
6930	14.46	0	11.21	-60.81	12.76	-22.59	13.66	-27.16
6931	14.45	0	10.98	-93.41	12.69	-31.62	13.59	-36.19
6932	14.45	0	10.77	-121.41	12.63	-39.42	13.53	-43.98
6933	14.45	0	10.64	-140.36	12.59	-44.76	13.48	-49.31
6934	14.44	0	10.55	-151.33	12.56	-47.89	13.45	-52.44
6935	14.44	0	10.52	-155.15	12.55	-49.06	13.44	-53.60
6936	14.44	0	10.44	-159.13	12.52	-50.23	13.42	-54.77
6937	14.43	0	10.36	-166.63	12.50	-52.38	13.39	-56.91
6938	14.43	0	10.29	-173.19	12.47	-54.28	13.36	-58.81
6939	14.42	0	10.21	-178.85	12.45	-55.94	13.34	-60.46
6940	14.42	0	10.16	-182.69	12.43	-57.10	13.32	-61.61
6941	14.41	0	10.12	-184.77	12.41	-57.77	13.30	-62.27
6942	14.40	0	10.07	-186.86	12.39	-58.43	13.28	-62.93
6943	14.40	0	10.01	-189.84	12.37	-59.34	13.25	-63.84
6944	14.39	0	9.98	-190.98	12.35	-59.76	13.24	-64.25
6945	14.38	0	10.10	-178.63	12.38	-56.48	13.26	-60.96
6946	14.38	0	10.49	-135.04	12.48	-44.61	13.36	-49.09
6947	14.37	0	10.92	-73.30	12.59	-27.63	13.47	-32.10
6948	14.36	0	11.13	-29.96	12.64	-15.59	13.52	-20.06
6949	14.35	0	11.21	-11.55	12.66	-10.43	13.54	-14.89
6950	14.35	0	11.30	-0.08	12.68	-7.22	13.56	-11.67
6951	14.34	0	11.19	-3.97	12.65	-8.20	13.52	-12.65
6952	14.33	0	11.00	-26.32	12.59	-14.32	13.46	-18.76
6953	14.33	0	10.89	-45.64	12.55	-19.67	13.43	-24.11
6954	14.32	0	10.60	-74.10	12.47	-27.50	13.34	-31.93
6955	14.32	0	10.41	-104.76	12.41	-36.03	13.28	-40.46
6956	14.32	0	10.34	-118.38	12.39	-39.90	13.26	-44.31
6957	14.31	0	10.39	-115.09	12.40	-39.10	13.27	-43.51
6958	14.31	0	10.35	-112.12	12.39	-38.32	13.25	-42.73
6959	14.31	0	10.14	-128.88	12.32	-42.96	13.19	-47.36
6960	14.30	0	10.06	-144.29	12.30	-47.31	13.16	-51.71
6961	14.30	0	10.03	-147.29	12.29	-48.23	13.15	-52.62
6962	14.29	0	10.04	-144.97	12.28	-47.68	13.14	-52.06
6963	14.29	0	10.00	-143.67	12.27	-47.38	13.13	-51.76
6964	14.28	0	9.91	-149.53	12.24	-49.05	13.10	-53.42
6965	14.28	0	9.82	-158.84	12.21	-51.69	13.07	-56.06
6966	14.27	0	9.76	-165.40	12.18	-53.58	13.04	-57.95
6967	14.26	0	9.68	-171.10	12.16	-55.24	13.01	-59.59
6968	14.26	0	9.66	-173.14	12.15	-55.90	13.00	-60.25
6969	14.25	0	9.75	-162.65	12.16	-53.12	13.02	-57.46
6970	14.24	0	9.98	-134.41	12.22	-45.44	13.07	-49.78
6971	14.24	0	10.22	-97.57	12.28	-35.32	13.13	-39.66
6972	14.23	0	10.55	-54.59	12.37	-23.50	13.22	-27.82
6973	14.22	0	10.60	-30.00	12.38	-16.62	13.23	-20.95
6974	14.22	0	10.69	-20.23	12.39	-13.90	13.24	-18.21
6975	14.21	0	10.59	-23.14	12.36	-14.62	13.21	-18.93
6976	14.20	0	10.48	-37.34	12.33	-18.52	13.17	-22.83
6977	14.20	0	10.34	-54.13	12.28	-23.15	13.13	-27.45
6978	14.19	0	10.04	-85.23	12.20	-31.71	13.04	-36.00
6979	14.19	0	9.88	-114.04	12.15	-39.74	12.99	-44.03
6980	14.18	0	9.70	-134.91	12.09	-45.58	12.94	-49.86
6981	14.18	0	9.64	-146.68	12.07	-48.94	12.91	-53.22
6982	14.18	0	9.58	-150.58	12.05	-50.11	12.89	-54.38
6983	14.17	0	9.52	-154.51	12.03	-51.28	12.87	-55.54
6984	14.17	0	9.45	-160.26	12.01	-52.94	12.84	-57.20
6985	14.16	0	9.42	-163.23	11.99	-53.85	12.83	-58.11
6986	14.16	0	9.34	-167.22	11.97	-55.02	12.80	-59.27
6987	14.15	0	9.29	-171.99	11.94	-56.42	12.78	-60.67
6988	14.14	0	9.21	-176.80	11.92	-57.83	12.75	-62.07
6989	14.14	0	9.14	-182.46	11.89	-59.48	12.73	-63.71
6990	14.13	0	9.09	-186.29	11.87	-60.63	12.70	-64.86
6991	14.12	0	9.08	-185.64	11.86	-60.55	12.69	-64.77
6992	14.12	0	9.05	-184.19	11.85	-60.23	12.68	-64.45
6993	14.11	0	9.14	-173.67	11.87	-57.45	12.69	-61.66
6994	14.10	0	9.47	-137.28	11.95	-47.54	12.77	-51.75
6995	14.09	0	9.81	-87.11	12.03	-33.74	12.86	-37.94
6996	14.09	0	10.03	-47.11	12.09	-22.67	12.92	-26.87
6997	14.08	0	10.05	-32.28	12.09	-18.49	12.91	-22.68
6998	14.07	0	10.11	-26.01	12.10	-16.74	12.92	-20.92
6999	14.06	0	10.09	-23.43	12.09	-15.98	12.91	-20.16
7000	14.06	0	10.02	-30.57	12.06	-17.91	12.88	-22.09
7001	14.05	0	9.91	-42.94	12.03	-21.32	12.85	-25.48
7002	14.04	0	9.67	-67.84	11.96	-28.16	12.77	-32.32
7003	14.04	0	9.50	-94.13	11.90	-35.47	12.72	-39.63
7004	14.04	0	9.48	-102.42	11.90	-37.85	12.71	-42.01
7005	14.03	0	9.42	-104.74	11.88	-38.54	12.69	-42.69
7006	14.03	0	9.28	-116.93	11.83	-41.94	12.65	-46.08
7007	14.02	0	9.17	-131.60	11.80	-46.06	12.61	-50.19
7008	14.02	0	9.16	-135.46	11.79	-47.22	12.60	-51.35
7009	14.01	0	9.13	-135.03	11.78	-47.16	12.59	-51.29
7010	14.01	0	9.03	-141.79	11.74	-49.08	12.55	-53.20
7011	14.00	0	9.00	-146.58	11.73	-50.48	12.54	-54.60
7012	14.00	0	8.89	-153.32	11.69	-52.39	12.50	-56.50
7013	13.99	0	8.83	-160.77	11.67	-54.53	12.48	-58.64
7014	13.99	0	8.73	-168.29	11.64	-56.68	12.44	-60.77
7015	13.98	0	8.63	-178.42	11.60	-59.55	12.41	-63.64
7016	13.97	0	8.60	-182.18	11.59	-60.70	12.39	-64.78
7017	13.97	0	8.74	-168.03	11.62	-56.93	12.42	-61.01
7018	13.96	0	9.03	-131.74	11.69	-47.03	12.49	-51.11
7019	13.95	0	9.23	-95.07	11.74	-36.93	12.54	-41.00
7020	13.94	0	9.37	-70.08	11.77	-30.02	12.57	-34.08
7021	13.94	0	9.48	-51.34	11.80	-24.83	12.60	-28.89
7022	13.93	0	9.48	-44.31	11.79	-22.84	12.59	-26.90
7023	13.92	0	9.44	-46.94	11.78	-23.54	12.57	-27.59
7024	13.91	0	9.35	-55.78	11.74	-25.96	12.54	-30.01
7025	13.91	0	9.20	-71.65	11.70	-30.34	12.49	-34.38
7026	13.90	0	9.02	-92.76	11.64	-36.18	12.44	-40.22
7027	13.90	0	8.91	-110.10	11.61	-41.03	12.40	-45.06
7028	13.89	0	8.78	-123.91	11.57	-44.90	12.36	-48.92
7029	13.89	0	8.70	-134.96	11.54	-48.03	12.33	-52.05
7030	13.88	0	8.59	-145.17	11.50	-50.91	12.29	-54.93
7031	13.88	0	8.50	-155.32	11.47	-53.79	12.26	-57.80
7032	13.87	0	8.44	-160.96	11.45	-55.44	12.24	-59.44
7033	13.87	0	8.36	-166.70	11.42	-57.10	12.21	-61.09
7034	13.86	0	8.28	-174.15	11.39	-59.24	12.18	-63.23
7035	13.85	0	8.25	-177.08	11.38	-60.14	12.16	-64.13
7036	13.85	0	8.19	-179.21	11.36	-60.81	12.14	-64.79
7037	13.84	0	8.13	-183.09	11.33	-61.96	12.11	-65.94
7038	13.83	0	8.12	-182.43	11.32	-61.88	12.11	-65.85
7039	13.82	0	8.08	-181.91	11.30	-61.81	12.08	-65.77
7040	13.82	0	8.09	-179.50	11.30	-61.23	12.08	-65.20
7041	13.81	0	8.15	-169.08	11.31	-58.45	12.09	-62.41
7042	13.80	0	8.37	-143.49	11.36	-51.50	12.14	-55.45
7043	13.79	0	8.53	-113.81	11.40	-43.34	12.18	-47.29
7044	13.78	0	8.69	-88.66	11.44	-36.42	12.21	-40.36
7045	13.78	0	8.83	-66.28	11.47	-30.24	12.24	-34.18
7046	13.77	0	9.02	-41.20	11.51	-23.32	12.29	-27.25
7047	13.76	0	9.10	-22.63	11.53	-18.14	12.30	-22.07
7048	13.75	0	9.09	-19.20	11.52	-17.14	12.29	-21.06
7049	13.75	0	9.08	-20.96	11.51	-17.60	12.28	-21.51
7050	13.74	0	8.98	-29.01	11.48	-19.78	12.25	-23.69
7051	13.73	0	8.99	-33.21	11.47	-20.96	12.24	-24.87
7052	13.73	0	8.98	-32.20	11.47	-20.68	12.23	-24.58
7053	13.72	0	8.96	-32.97	11.46	-20.90	12.22	-24.79
7054	13.72	0	8.94	-34.64	11.45	-21.36	12.21	-25.25
7055	13.72	0	8.93	-36.29	11.44	-21.82	12.20	-25.70
7056	13.71	0	8.92	-37.04	11.43	-22.03	12.20	-25.91
7057	13.71	0	8.90	-37.81	11.42	-22.25	12.19	-26.12
7058	13.70	0	8.89	-38.57	11.42	-22.46	12.18	-26.33
7059	13.70	0	8.87	-40.24	11.41	-22.92	12.17	-26.79
7060	13.70	0	8.84	-42.78	11.40	-23.63	12.15	-27.49
7061	13.69	0	8.80	-46.21	11.38	-24.58	12.14	-28.44
7062	13.69	0	8.80	-47.79	11.37	-25.04	12.13	-28.89
7063	13.68	0	8.77	-49.44	11.36	-25.50	12.12	-29.34
7064	13.68	0	8.73	-52.84	11.35	-26.45	12.10	-30.29
7065	13.68	0	8.79	-48.99	11.36	-25.43	12.11	-29.26
7066	13.67	0	8.98	-29.11	11.41	-19.98	12.16	-23.81
7067	13.67	0	9.27	6.66	11.48	-10.14	12.24	-13.96
7068	13.66	0	9.37	32.09	11.51	-3.03	12.26	-6.85
7069	13.66	0	9.51	47.93	11.54	1.39	12.29	-2.42
7070	13.66	0	9.64	64.57	11.57	6.05	12.32	2.24
7071	13.65	0	9.55	63.14	11.55	5.79	12.30	1.98
7072	13.65	0	9.45	47.76	11.52	1.62	12.26	-2.18
7073	13.65	0	9.37	34.33	11.49	-2.05	12.24	-5.85
7074	13.64	0	9.21	16.39	11.45	-6.96	12.19	-10.75
7075	13.64	0	9.10	-2.21	11.41	-12.09	12.16	-15.88
7076	13.64	0	9.02	-15.43	11.39	-15.75	12.13	-19.53
7077	13.64	0	8.97	-23.26	11.37	-17.93	12.11	-21.71
7078	13.64	0	8.94	-27.57	11.36	-19.13	12.10	-22.91
7079	13.63	0	8.88	-33.71	11.34	-20.83	12.08	-24.60
7080	13.63	0	8.81	-41.59	11.32	-23.02	12.06	-26.78
7081	13.63	0	8.71	-53.06	11.29	-26.19	12.03	-29.94
7082	13.63	0	8.68	-59.86	11.28	-28.11	12.02	-31.86
7083	13.62	0	8.69	-58.72	11.28	-27.83	12.01	-31.58
7084	13.62	0	8.74	-53.14	11.29	-26.33	12.02	-30.07
7085	13.62	0	8.74	-48.59	11.28	-25.07	12.02	-28.81
7086	13.61	0	8.73	-48.49	11.28	-25.05	12.01	-28.78
7087	13.61	0	8.66	-53.75	11.25	-26.49	11.99	-30.22
7088	13.61	0	8.64	-57.97	11.24	-27.68	11.98	-31.41
7089	13.60	0	8.76	-47.81	11.27	-24.94	12.00	-28.66
7090	13.60	0	9.09	-12.73	11.36	-15.32	12.09	-19.03
7091	13.59	0	9.35	28.06	11.43	-4.02	12.16	-7.73
7092	13.59	0	9.38	44.45	11.43	0.62	12.16	-3.08
7093	13.59	0	9.59	61.32	11.48	5.30	12.21	1.60
7094	13.58	0	9.68	79.58	11.51	10.44	12.23	6.75
7095	13.58	0	9.64	79.08	11.49	10.42	12.22	6.73
7096	13.57	0	9.60	70.79	11.48	8.21	12.20	4.52
7097	13.57	0	9.50	58.96	11.45	5.01	12.17	1.33
7098	13.57	0	9.38	41.88	11.41	0.35	12.14	-3.32
7099	13.57	0	9.34	30.35	11.40	-2.82	12.12	-6.49
7100	13.57	0	9.34	27.71	11.40	-3.55	12.12	-7.21
7101	13.57	0	9.25	20.44	11.37	-5.51	12.09	-9.17
7102	13.56	0	9.21	11.57	11.36	-7.95	12.08	-11.61
7103	13.56	0	9.20	8.05	11.35	-8.92	12.07	-12.57
7104	13.56	0	9.22	8.98	11.36	-8.66	12.07	-12.31
7105	13.56	0	9.22	9.82	11.35	-8.41	12.07	-12.05
7106	13.56	0	9.15	4.37	11.34	-9.88	12.05	-13.52
7107	13.56	0	9.12	-1.82	11.33	-11.59	12.04	-15.22
7108	13.56	0	9.02	-11.67	11.30	-14.28	12.01	-17.91
7109	13.55	0	8.91	-26.75	11.26	-18.43	11.97	-22.06
7110	13.55	0	8.89	-34.51	11.25	-20.61	11.96	-24.23
7111	13.55	0	8.81	-40.65	11.23	-22.31	11.94	-25.92
7112	13.55	0	8.76	-48.48	11.21	-24.49	11.92	-28.10
7113	13.54	0	8.82	-45.48	11.22	-23.72	11.93	-27.32
7114	13.54	0	9.01	-24.70	11.27	-18.03	11.98	-21.63
7115	13.54	0	9.36	15.54	11.37	-6.96	12.07	-10.56
7116	13.54	0	9.72	65.22	11.46	6.78	12.17	3.19
7117	13.53	0	9.96	103.81	11.53	17.55	12.23	13.97
7118	13.53	0	10.13	128.13	11.57	24.39	12.28	20.81
7119	13.53	0	10.05	127.27	11.55	24.34	12.25	20.77
7120	13.52	0	9.96	111.69	11.52	20.15	12.22	16.58
7121	13.52	0	9.86	95.31	11.49	15.72	12.19	12.16
7122	13.52	0	9.74	77.27	11.46	10.81	12.16	7.25
7123	13.52	0	9.63	60.23	11.43	6.14	12.13	2.59
